time,grid,algorithm,program,dt,mean_elev__change,max_elev__change,local_elev__max_change,net_flux
10900000,raster,fastscape,ttlem,25000,0.00103180250346213,0.00029271766607053,13.140334982937,1.03180250309828e-08
11000000,raster,fastscape,ttlem,25000,0.00101380816482788,0.000216497897326917,13.6514380417479,1.01380816481934e-08
11100000,raster,fastscape,ttlem,25000,0.000791841446527997,0.000159219039574054,12.2831528643034,7.91841446679112e-09
11200000,raster,fastscape,ttlem,25000,0.000772251280238834,0.000116547550760515,16.0508447786216,7.72251280312646e-09
11300000,raster,fastscape,ttlem,25000,0.000762547530712254,8.49807030363081e-05,14.4819364135982,7.62547530355481e-09
11400000,raster,fastscape,ttlem,25000,0.000729862460502773,6.17620044067735e-05,9.96396599360412,7.2986246061626e-09
11500000,raster,fastscape,ttlem,25000,0.000601250503905248,4.47640456968657e-05,7.70106812901474,6.01250504248456e-09
11600000,raster,fastscape,ttlem,25000,0.000470350935529495,3.23688105936526e-05,6.24296579029419,4.70350935198908e-09
11700000,raster,fastscape,ttlem,25000,0.00056006076772519,2.33595429790512e-05,8.45951860253962,5.60060767845606e-09
11800000,raster,fastscape,ttlem,25000,0.000412691040139634,1.68293568094668e-05,13.0202668098982,4.12691039721113e-09
11900000,raster,fastscape,ttlem,25000,0.000272343005235598,1.21071310559273e-05,10.1548986188837,2.72343005708471e-09
12000000,raster,fastscape,ttlem,25000,0.00033367629254144,8.69909206357988e-06,9.54194063095139,3.33676292352806e-09
12100000,raster,fastscape,ttlem,25000,0.000375746133784105,6.24367669388448e-06,10.1638196142157,3.75746133956432e-09
12200000,raster,fastscape,ttlem,25000,0.000347353717359056,4.47717707174888e-06,13.8176616981809,3.47353717243927e-09
12300000,raster,fastscape,ttlem,25000,0.000295334540510339,3.20789251873066e-06,10.5003509565183,2.95334540405152e-09
12400000,raster,fastscape,ttlem,25000,0.000221812062420668,2.29685474550934e-06,9.22361954779734,2.21812062612989e-09
12500000,raster,fastscape,ttlem,25000,0.000173758838684535,1.64355890319712e-06,7.79669802442186,1.73758838857454e-09
12600000,raster,fastscape,ttlem,25000,0.000144387122190892,1.17546437650162e-06,6.29078744386305,1.44387121959316e-09
12700000,raster,fastscape,ttlem,25000,0.000324313541966603,8.40302732285636e-07,8.83796803092008,3.24313542081999e-09
12800000,raster,fastscape,ttlem,25000,0.000364218251775128,6.00467956246575e-07,12.8436226777811,3.64218251927861e-09
12900000,raster,fastscape,ttlem,25000,0.000241471046933839,4.28937141805363e-07,14.887964851894,2.41471047003456e-09
13000000,raster,fastscape,ttlem,25000,0.000236267720879368,3.06313836517802e-07,11.8555741208402,2.3626772048394e-09
13100000,raster,fastscape,ttlem,25000,0.000189901057126463,2.18688228414976e-07,8.7837591399803,1.89901057183777e-09
13200000,raster,fastscape,ttlem,25000,0.000138303204948897,1.56093392433831e-07,6.24492930551122,1.38303204879463e-09
13300000,raster,fastscape,ttlem,25000,9.96779724005137e-05,1.11392637336394e-07,4.3199084318544,9.96779725839216e-10
13400000,raster,fastscape,ttlem,25000,7.29052993619916e-05,7.94791503722081e-08,2.92718847092374,7.29052994766725e-10
13500000,raster,fastscape,ttlem,25000,5.40039567908934e-05,5.66999460716033e-08,1.95038830717692,5.4003956735834e-10
13600000,raster,fastscape,ttlem,25000,4.0109997428317e-05,4.04438651457895e-08,1.2814279417106,4.01099971989916e-10
13700000,raster,fastscape,ttlem,25000,2.96358421678633e-05,2.88453065877547e-08,0.926944940560077,2.96358423888805e-10
13800000,raster,fastscape,ttlem,25000,2.17087863916277e-05,2.05709511647001e-08,0.672784268199052,2.17087863027584e-10
13900000,raster,fastscape,ttlem,25000,1.57638465907439e-05,1.46684442370315e-08,0.485340293920103,1.57638463912203e-10
14000000,raster,fastscape,ttlem,25000,1.13650788762243e-05,1.0459075383551e-08,0.348667182201609,1.13650790673029e-10
14100000,raster,fastscape,ttlem,25000,8.15190566072488e-06,7.45706074667396e-09,0.249784291493768,8.15190584975722e-11
14200000,raster,fastscape,ttlem,25000,5.82862350029245e-06,5.31645127921365e-09,0.178614931514346,5.82862344748687e-11
14300000,raster,fastscape,ttlem,25000,4.16080854392931e-06,3.78997810912551e-09,0.127568970903837,4.16080850795648e-11
14400000,raster,fastscape,ttlem,25000,2.96889874107364e-06,2.7017676984542e-09,0.0910396188960476,2.96889873240058e-11
14500000,raster,fastscape,ttlem,25000,2.11910105463176e-06,1.92585503100418e-09,0.064937329323584,2.11910090316341e-11
14600000,raster,fastscape,ttlem,25000,1.51370556977781e-06,1.37288225232624e-09,0.0463036876108731,1.51370574399738e-11
14700000,raster,fastscape,ttlem,25000,1.08232052298263e-06,9.78502612269949e-10,0.0330099450988541,1.08232007828466e-11
14800000,raster,fastscape,ttlem,25000,7.74660975366714e-07,6.97582436259836e-10,0.0235296219306633,7.74661323509562e-12
14900000,raster,fastscape,ttlem,25000,5.54983103029372e-07,4.96925167681184e-10,0.0167705449468372,5.54982811713423e-12
15000000,raster,fastscape,ttlem,25000,3.97924111439352e-07,3.54134499502834e-10,0.0119523988029755,3.97924107486602e-12
15100000,raster,fastscape,ttlem,25000,2.85496923879691e-07,2.52612153417431e-10,0.00851819109078633,2.85497346100883e-12
15200000,raster,fastscape,ttlem,25000,2.04932177894079e-07,1.79852577275597e-10,0.00607057296502944,2.04931909004102e-12
15300000,raster,fastscape,ttlem,25000,1.47146636209072e-07,1.28238752949983e-10,0.0043261899147069,1.47146651304908e-12
15400000,raster,fastscape,ttlem,25000,1.05671801975404e-07,9.14042175281793e-11,0.00308302730559262,1.05671750496228e-12
15500000,raster,fastscape,ttlem,25000,7.58887495067029e-08,6.50288711767644e-11,0.00219708333742119,7.58889115886063e-13
15600000,raster,fastscape,ttlem,25000,5.44955014447623e-08,4.62705429526977e-11,0.00156571965538888,5.44955697286298e-13
15700000,raster,fastscape,ttlem,25000,3.91264052268525e-08,3.30828697769903e-11,0.00111578468533935,3.91263406186226e-13
15800000,raster,fastscape,ttlem,25000,2.8085196390748e-08,2.35331754083745e-11,0.000795144568428441,2.80848825415347e-13
15900000,raster,fastscape,ttlem,25000,2.01531520360732e-08,1.67119651450776e-11,0.000566645381809394,2.01534339932863e-13
16000000,raster,fastscape,ttlem,25000,1.44572140925447e-08,1.19371179607697e-11,0.000403809308750169,1.44571530867665e-13
16100000,raster,fastscape,ttlem,25000,1.03669890449964e-08,8.64019966684282e-12,0.000287767084500956,1.03672479614403e-13
16200000,raster,fastscape,ttlem,25000,7.43193595553748e-09,6.13908923696727e-12,0.000205071727862105,7.4316522184148e-14
16300000,raster,fastscape,ttlem,25000,5.32503463546163e-09,4.32009983342141e-12,0.000146140433059827,5.32532745651792e-14
16400000,raster,fastscape,ttlem,25000,3.81498921342427e-09,3.06954461848363e-12,0.000104144164708941,3.81458326259576e-14
16500000,raster,fastscape,ttlem,25000,2.7312125894241e-09,2.1600499167107e-12,7.42163277323016e-05,2.73143382401031e-14
16600000,raster,fastscape,ttlem,25000,1.95518623513635e-09,1.59161572810262e-12,5.28888303392705e-05,1.95515817118519e-14
16700000,raster,fastscape,ttlem,25000,1.39914391183993e-09,1.13686837721616e-12,3.7690200713314e-05,1.39902836835404e-14
16800000,raster,fastscape,ttlem,25000,1.00072838904453e-09,7.95807864051312e-13,2.68591912231386e-05,1.00076362237189e-14
16900000,raster,fastscape,ttlem,25000,7.1548811320099e-10,4.54747350886464e-13,1.91406818998985e-05,7.1565562222986e-15
17000000,raster,fastscape,ttlem,25000,5.11818143422715e-10,4.54747350886464e-13,1.364023574979e-05,5.11625644605829e-15
17100000,raster,fastscape,ttlem,25000,3.65446339856135e-10,4.54747350886464e-13,9.72044961145002e-06,3.65665086832223e-15
17200000,raster,fastscape,ttlem,25000,2.61479726759717e-10,0,6.92708977112488e-06,2.61279422630878e-15
17300000,raster,fastscape,ttlem,25000,1.86616944120033e-10,0,4.93645615051719e-06,1.86649292999164e-15
17400000,raster,fastscape,ttlem,25000,1.33354660647456e-10,0,3.51786968622037e-06,1.333071555365e-15
17500000,raster,fastscape,ttlem,25000,9.51558831729926e-11,0,2.50694154146913e-06,9.5190286586444e-16
17600000,raster,fastscape,ttlem,25000,6.80415723763872e-11,0,1.78652322802009e-06,6.79596876551614e-16
17700000,raster,fastscape,ttlem,25000,4.83737494505476e-11,0,1.27313114717253e-06,4.85105978498268e-16
17800000,raster,fastscape,ttlem,25000,3.45039552485105e-11,0,9.07272237782308e-07,3.46218936186915e-16
17900000,raster,fastscape,ttlem,25000,2.47837306233123e-11,0,6.46549949578912e-07,2.4705848389317e-16
18000000,raster,fastscape,ttlem,25000,1.76783032657113e-11,0,4.6075126647338e-07,1.76274173924185e-16
18100000,raster,fastscape,ttlem,25000,1.25623955682386e-11,0,3.28345436173549e-07,1.25752698920678e-16
18200000,raster,fastscape,ttlem,25000,8.98126018000767e-12,0,2.33988998843415e-07,8.97007375044723e-17
18300000,raster,fastscape,ttlem,25000,6.3664629124105e-12,0,1.66747724961169e-07,6.39796127188674e-17
18400000,raster,fastscape,ttlem,25000,4.60431692772545e-12,0,1.18829575512791e-07,4.56287949646139e-17
18500000,raster,fastscape,ttlem,25000,3.29691829392686e-12,0,8.4681573753187e-08,3.25399795997328e-17
18600000,raster,fastscape,ttlem,25000,2.27373675443232e-12,0,6.03466787651996e-08,2.32026451385536e-17
18700000,raster,fastscape,ttlem,25000,1.59161572810262e-12,0,4.30048885391443e-08,1.65460889434144e-17
18800000,raster,fastscape,ttlem,25000,1.25055521493778e-12,0,3.06466176880349e-08,1.17971126201155e-17
18900000,raster,fastscape,ttlem,25000,7.95807864051312e-13,0,2.18396962736733e-08,8.41001224216598e-18
19000000,raster,fastscape,ttlem,25000,6.25277607468888e-13,0,1.55636712406704e-08,5.99620619823327e-18
19100000,raster,fastscape,ttlem,25000,4.54747350886464e-13,0,1.10911173578643e-08,4.27481694487142e-18
19200000,raster,fastscape,ttlem,25000,2.8421709430404e-13,0,7.90385001891991e-09,3.04877545431736e-18
19300000,raster,fastscape,ttlem,25000,2.27373675443232e-13,0,5.63250068807974e-09,2.17248441458651e-18
19400000,raster,fastscape,ttlem,25000,1.13686837721616e-13,0,4.0139411794371e-09,1.54849288946934e-18
19500000,raster,fastscape,ttlem,25000,1.13686837721616e-13,0,2.86047452391358e-09,1.1016680900866e-18
19600000,raster,fastscape,ttlem,25000,1.13686837721616e-13,0,2.03840500034858e-09,7.8684081472602e-19
19700000,raster,fastscape,ttlem,25000,5.6843418860808e-14,0,1.45269041240681e-09,5.58785018256458e-19
19800000,raster,fastscape,ttlem,25000,5.6843418860808e-14,0,1.0352891877119e-09,3.96255472878693e-19
19900000,raster,fastscape,ttlem,25000,5.6843418860808e-14,0,7.37713889975566e-10,2.80394374385651e-19
20000000,raster,fastscape,ttlem,25000,1.13686837721616e-13,0,5.25687937624753e-10,1.95491622889676e-19
20100000,raster,fastscape,ttlem,25000,5.6843418860808e-14,0,3.74654973711586e-10,1.35017330649134e-19
20200000,raster,fastscape,ttlem,25000,5.6843418860808e-14,0,2.66936694970354e-10,9.24700316318194e-20
20300000,raster,fastscape,ttlem,25000,0,0,1.90254922927124e-10,6.43041175862891e-20
20400000,raster,fastscape,ttlem,25000,0,0,1.35571553983027e-10,4.42241798737086e-20
20500000,raster,fastscape,ttlem,25000,0,0,9.66338120633736e-11,3.06741299027635e-20
20600000,raster,fastscape,ttlem,25000,0,0,6.88942236592993e-11,2.15507611756038e-20
20700000,raster,fastscape,ttlem,25000,0,0,4.90558704768773e-11,1.52411416820541e-20
20800000,raster,fastscape,ttlem,25000,0,0,3.50155460182577e-11,1.06865627458319e-20
20900000,raster,fastscape,ttlem,25000,0,0,2.48974174610339e-11,7.74491581978509e-21
21000000,raster,fastscape,ttlem,25000,0,0,1.77351466845721e-11,5.41433564649196e-21
21100000,raster,fastscape,ttlem,25000,0,0,1.26760824059602e-11,3.82982534574694e-21
21200000,raster,fastscape,ttlem,25000,0,0,9.03810359886847e-12,2.47268872044515e-21
21300000,raster,fastscape,ttlem,25000,0,0,6.42330633127131e-12,1.46371803566581e-21
21400000,raster,fastscape,ttlem,25000,0,0,4.60431692772545e-12,6.82121026329696e-22
21500000,raster,fastscape,ttlem,25000,0,0,3.24007487506606e-12,2.62900812231237e-22
21600000,raster,fastscape,ttlem,25000,0,0,2.33058017329313e-12,2.55795384873636e-22
21700000,raster,fastscape,ttlem,25000,0,0,1.64845914696343e-12,1.4210854715202e-23
21800000,raster,fastscape,ttlem,25000,0,0,1.19371179607697e-12,1.4210854715202e-23
21900000,raster,fastscape,ttlem,25000,0,0,7.95807864051312e-13,7.105427357601e-23
22000000,raster,fastscape,ttlem,25000,0,0,5.6843418860808e-13,8.5265128291212e-23
22100000,raster,fastscape,ttlem,25000,0,0,4.54747350886464e-13,0
22200000,raster,fastscape,ttlem,25000,0,0,2.8421709430404e-13,0
22300000,raster,fastscape,ttlem,25000,0,0,2.27373675443232e-13,5.6843418860808e-23
22400000,raster,fastscape,ttlem,25000,0,0,2.27373675443232e-13,5.6843418860808e-23
22500000,raster,fastscape,ttlem,25000,0,0,0,0
22600000,raster,fastscape,ttlem,25000,0,0,0,0
22700000,raster,fastscape,ttlem,25000,0,0,0,0
22800000,raster,fastscape,ttlem,25000,0,0,0,0
22900000,raster,fastscape,ttlem,25000,0,0,0,0
23000000,raster,fastscape,ttlem,25000,0,0,0,0
23100000,raster,fastscape,ttlem,25000,0,0,0,0
23200000,raster,fastscape,ttlem,25000,0,0,0,0
23300000,raster,fastscape,ttlem,25000,0,0,0,0
23400000,raster,fastscape,ttlem,25000,0,0,0,0
23500000,raster,fastscape,ttlem,25000,0,0,0,0
23600000,raster,fastscape,ttlem,25000,0,0,0,0
23700000,raster,fastscape,ttlem,25000,0,0,0,0
23800000,raster,fastscape,ttlem,25000,0,0,0,0
23900000,raster,fastscape,ttlem,25000,0,0,0,0
24000000,raster,fastscape,ttlem,25000,0,0,0,0
24100000,raster,fastscape,ttlem,25000,0,0,0,0
24200000,raster,fastscape,ttlem,25000,0,0,0,0
24300000,raster,fastscape,ttlem,25000,0,0,0,0
24400000,raster,fastscape,ttlem,25000,0,0,0,0
24500000,raster,fastscape,ttlem,25000,0,0,0,0
24600000,raster,fastscape,ttlem,25000,0,0,0,0
24700000,raster,fastscape,ttlem,25000,0,0,0,0
24800000,raster,fastscape,ttlem,25000,0,0,0,0
24900000,raster,fastscape,ttlem,25000,0,0,0,0
25000000,raster,fastscape,ttlem,25000,0,0,0,0
25100000,raster,fastscape,ttlem,25000,0,0,0,0
25200000,raster,fastscape,ttlem,25000,0,0,0,0
25300000,raster,fastscape,ttlem,25000,0,0,0,0
25400000,raster,fastscape,ttlem,25000,0,0,0,0
25500000,raster,fastscape,ttlem,25000,0,0,0,0
25600000,raster,fastscape,ttlem,25000,0,0,0,0
25700000,raster,fastscape,ttlem,25000,0,0,0,0
25800000,raster,fastscape,ttlem,25000,0,0,0,0
25900000,raster,fastscape,ttlem,25000,0,0,0,0
26000000,raster,fastscape,ttlem,25000,0,0,0,0
26100000,raster,fastscape,ttlem,25000,0,0,0,0
26200000,raster,fastscape,ttlem,25000,0,0,0,0
26300000,raster,fastscape,ttlem,25000,0,0,0,0
26400000,raster,fastscape,ttlem,25000,0,0,0,0
26500000,raster,fastscape,ttlem,25000,0,0,0,0
26600000,raster,fastscape,ttlem,25000,0,0,0,0
26700000,raster,fastscape,ttlem,25000,0,0,0,0
26800000,raster,fastscape,ttlem,25000,0,0,0,0
26900000,raster,fastscape,ttlem,25000,0,0,0,0
27000000,raster,fastscape,ttlem,25000,0,0,0,0
27100000,raster,fastscape,ttlem,25000,0,0,0,0
27200000,raster,fastscape,ttlem,25000,0,0,0,0
27300000,raster,fastscape,ttlem,25000,0,0,0,0
27400000,raster,fastscape,ttlem,25000,0,0,0,0
27500000,raster,fastscape,ttlem,25000,0,0,0,0
27600000,raster,fastscape,ttlem,25000,0,0,0,0
27700000,raster,fastscape,ttlem,25000,0,0,0,0
27800000,raster,fastscape,ttlem,25000,0,0,0,0
27900000,raster,fastscape,ttlem,25000,0,0,0,0
28000000,raster,fastscape,ttlem,25000,0,0,0,0
28100000,raster,fastscape,ttlem,25000,0,0,0,0
28200000,raster,fastscape,ttlem,25000,0,0,0,0
28300000,raster,fastscape,ttlem,25000,0,0,0,0
28400000,raster,fastscape,ttlem,25000,0,0,0,0
28500000,raster,fastscape,ttlem,25000,0,0,0,0
28600000,raster,fastscape,ttlem,25000,0,0,0,0
28700000,raster,fastscape,ttlem,25000,0,0,0,0
28800000,raster,fastscape,ttlem,25000,0,0,0,0
28900000,raster,fastscape,ttlem,25000,0,0,0,0
29000000,raster,fastscape,ttlem,25000,0,0,0,0
29100000,raster,fastscape,ttlem,25000,0,0,0,0
29200000,raster,fastscape,ttlem,25000,0,0,0,0
29300000,raster,fastscape,ttlem,25000,0,0,0,0
29400000,raster,fastscape,ttlem,25000,0,0,0,0
29500000,raster,fastscape,ttlem,25000,0,0,0,0
29600000,raster,fastscape,ttlem,25000,0,0,0,0
29700000,raster,fastscape,ttlem,25000,0,0,0,0
29800000,raster,fastscape,ttlem,25000,0,0,0,0
29900000,raster,fastscape,ttlem,25000,0,0,0,0
30000000,raster,fastscape,ttlem,25000,0,0,0,0
30100000,raster,fastscape,ttlem,25000,0,0,0,0
30200000,raster,fastscape,ttlem,25000,0,0,0,0
30300000,raster,fastscape,ttlem,25000,0,0,0,0
30400000,raster,fastscape,ttlem,25000,0,0,0,0
30500000,raster,fastscape,ttlem,25000,0,0,0,0
30600000,raster,fastscape,ttlem,25000,0,0,0,0
30700000,raster,fastscape,ttlem,25000,0,0,0,0
30800000,raster,fastscape,ttlem,25000,0,0,0,0
30900000,raster,fastscape,ttlem,25000,0,0,0,0
31000000,raster,fastscape,ttlem,25000,0,0,0,0
31100000,raster,fastscape,ttlem,25000,0,0,0,0
31200000,raster,fastscape,ttlem,25000,0,0,0,0
31300000,raster,fastscape,ttlem,25000,0,0,0,0
31400000,raster,fastscape,ttlem,25000,0,0,0,0
31500000,raster,fastscape,ttlem,25000,0,0,0,0
31600000,raster,fastscape,ttlem,25000,0,0,0,0
31700000,raster,fastscape,ttlem,25000,0,0,0,0
31800000,raster,fastscape,ttlem,25000,0,0,0,0
31900000,raster,fastscape,ttlem,25000,0,0,0,0
32000000,raster,fastscape,ttlem,25000,0,0,0,0
32100000,raster,fastscape,ttlem,25000,0,0,0,0
32200000,raster,fastscape,ttlem,25000,0,0,0,0
32300000,raster,fastscape,ttlem,25000,0,0,0,0
32400000,raster,fastscape,ttlem,25000,0,0,0,0
32500000,raster,fastscape,ttlem,25000,0,0,0,0
32600000,raster,fastscape,ttlem,25000,0,0,0,0
32700000,raster,fastscape,ttlem,25000,0,0,0,0
32800000,raster,fastscape,ttlem,25000,0,0,0,0
32900000,raster,fastscape,ttlem,25000,0,0,0,0
33000000,raster,fastscape,ttlem,25000,0,0,0,0
33100000,raster,fastscape,ttlem,25000,0,0,0,0
33200000,raster,fastscape,ttlem,25000,0,0,0,0
33300000,raster,fastscape,ttlem,25000,0,0,0,0
33400000,raster,fastscape,ttlem,25000,0,0,0,0
33500000,raster,fastscape,ttlem,25000,0,0,0,0
33600000,raster,fastscape,ttlem,25000,0,0,0,0
33700000,raster,fastscape,ttlem,25000,0,0,0,0
33800000,raster,fastscape,ttlem,25000,0,0,0,0
33900000,raster,fastscape,ttlem,25000,0,0,0,0
34000000,raster,fastscape,ttlem,25000,0,0,0,0
34100000,raster,fastscape,ttlem,25000,0,0,0,0
34200000,raster,fastscape,ttlem,25000,0,0,0,0
34300000,raster,fastscape,ttlem,25000,0,0,0,0
34400000,raster,fastscape,ttlem,25000,0,0,0,0
34500000,raster,fastscape,ttlem,25000,0,0,0,0
34600000,raster,fastscape,ttlem,25000,0,0,0,0
34700000,raster,fastscape,ttlem,25000,0,0,0,0
34800000,raster,fastscape,ttlem,25000,0,0,0,0
34900000,raster,fastscape,ttlem,25000,0,0,0,0
35000000,raster,fastscape,ttlem,25000,0,0,0,0
35100000,raster,fastscape,ttlem,25000,0,0,0,0
35200000,raster,fastscape,ttlem,25000,0,0,0,0
35300000,raster,fastscape,ttlem,25000,0,0,0,0
35400000,raster,fastscape,ttlem,25000,0,0,0,0
35500000,raster,fastscape,ttlem,25000,0,0,0,0
35600000,raster,fastscape,ttlem,25000,0,0,0,0
35700000,raster,fastscape,ttlem,25000,0,0,0,0
35800000,raster,fastscape,ttlem,25000,0,0,0,0
35900000,raster,fastscape,ttlem,25000,0,0,0,0
36000000,raster,fastscape,ttlem,25000,0,0,0,0
36100000,raster,fastscape,ttlem,25000,0,0,0,0
36200000,raster,fastscape,ttlem,25000,0,0,0,0
36300000,raster,fastscape,ttlem,25000,0,0,0,0
36400000,raster,fastscape,ttlem,25000,0,0,0,0
36500000,raster,fastscape,ttlem,25000,0,0,0,0
36600000,raster,fastscape,ttlem,25000,0,0,0,0
36700000,raster,fastscape,ttlem,25000,0,0,0,0
36800000,raster,fastscape,ttlem,25000,0,0,0,0
36900000,raster,fastscape,ttlem,25000,0,0,0,0
37000000,raster,fastscape,ttlem,25000,0,0,0,0
37100000,raster,fastscape,ttlem,25000,0,0,0,0
37200000,raster,fastscape,ttlem,25000,0,0,0,0
37300000,raster,fastscape,ttlem,25000,0,0,0,0
37400000,raster,fastscape,ttlem,25000,0,0,0,0
37500000,raster,fastscape,ttlem,25000,0,0,0,0
37600000,raster,fastscape,ttlem,25000,0,0,0,0
37700000,raster,fastscape,ttlem,25000,0,0,0,0
37800000,raster,fastscape,ttlem,25000,0,0,0,0
37900000,raster,fastscape,ttlem,25000,0,0,0,0
38000000,raster,fastscape,ttlem,25000,0,0,0,0
38100000,raster,fastscape,ttlem,25000,0,0,0,0
38200000,raster,fastscape,ttlem,25000,0,0,0,0
38300000,raster,fastscape,ttlem,25000,0,0,0,0
38400000,raster,fastscape,ttlem,25000,0,0,0,0
38500000,raster,fastscape,ttlem,25000,0,0,0,0
38600000,raster,fastscape,ttlem,25000,0,0,0,0
38700000,raster,fastscape,ttlem,25000,0,0,0,0
38800000,raster,fastscape,ttlem,25000,0,0,0,0
38900000,raster,fastscape,ttlem,25000,0,0,0,0
39000000,raster,fastscape,ttlem,25000,0,0,0,0
39100000,raster,fastscape,ttlem,25000,0,0,0,0
39200000,raster,fastscape,ttlem,25000,0,0,0,0
39300000,raster,fastscape,ttlem,25000,0,0,0,0
39400000,raster,fastscape,ttlem,25000,0,0,0,0
39500000,raster,fastscape,ttlem,25000,0,0,0,0
39600000,raster,fastscape,ttlem,25000,0,0,0,0
39700000,raster,fastscape,ttlem,25000,0,0,0,0
39800000,raster,fastscape,ttlem,25000,0,0,0,0
39900000,raster,fastscape,ttlem,25000,0,0,0,0
40000000,raster,fastscape,ttlem,25000,0,0,0,0
40100000,raster,fastscape,ttlem,25000,0,0,0,0
40200000,raster,fastscape,ttlem,25000,0,0,0,0
40300000,raster,fastscape,ttlem,25000,0,0,0,0
40400000,raster,fastscape,ttlem,25000,0,0,0,0
40500000,raster,fastscape,ttlem,25000,0,0,0,0
40600000,raster,fastscape,ttlem,25000,0,0,0,0
40700000,raster,fastscape,ttlem,25000,0,0,0,0
40800000,raster,fastscape,ttlem,25000,0,0,0,0
40900000,raster,fastscape,ttlem,25000,0,0,0,0
41000000,raster,fastscape,ttlem,25000,0,0,0,0
41100000,raster,fastscape,ttlem,25000,0,0,0,0
41200000,raster,fastscape,ttlem,25000,0,0,0,0
41300000,raster,fastscape,ttlem,25000,0,0,0,0
41400000,raster,fastscape,ttlem,25000,0,0,0,0
41500000,raster,fastscape,ttlem,25000,0,0,0,0
41600000,raster,fastscape,ttlem,25000,0,0,0,0
41700000,raster,fastscape,ttlem,25000,0,0,0,0
41800000,raster,fastscape,ttlem,25000,0,0,0,0
41900000,raster,fastscape,ttlem,25000,0,0,0,0
42000000,raster,fastscape,ttlem,25000,0,0,0,0
42100000,raster,fastscape,ttlem,25000,0,0,0,0
42200000,raster,fastscape,ttlem,25000,0,0,0,0
42300000,raster,fastscape,ttlem,25000,0,0,0,0
42400000,raster,fastscape,ttlem,25000,0,0,0,0
42500000,raster,fastscape,ttlem,25000,0,0,0,0
42600000,raster,fastscape,ttlem,25000,0,0,0,0
42700000,raster,fastscape,ttlem,25000,0,0,0,0
42800000,raster,fastscape,ttlem,25000,0,0,0,0
42900000,raster,fastscape,ttlem,25000,0,0,0,0
43000000,raster,fastscape,ttlem,25000,0,0,0,0
43100000,raster,fastscape,ttlem,25000,0,0,0,0
43200000,raster,fastscape,ttlem,25000,0,0,0,0
43300000,raster,fastscape,ttlem,25000,0,0,0,0
43400000,raster,fastscape,ttlem,25000,0,0,0,0
43500000,raster,fastscape,ttlem,25000,0,0,0,0
43600000,raster,fastscape,ttlem,25000,0,0,0,0
43700000,raster,fastscape,ttlem,25000,0,0,0,0
43800000,raster,fastscape,ttlem,25000,0,0,0,0
43900000,raster,fastscape,ttlem,25000,0,0,0,0
44000000,raster,fastscape,ttlem,25000,0,0,0,0
44100000,raster,fastscape,ttlem,25000,0,0,0,0
44200000,raster,fastscape,ttlem,25000,0,0,0,0
44300000,raster,fastscape,ttlem,25000,0,0,0,0
44400000,raster,fastscape,ttlem,25000,0,0,0,0
44500000,raster,fastscape,ttlem,25000,0,0,0,0
44600000,raster,fastscape,ttlem,25000,0,0,0,0
44700000,raster,fastscape,ttlem,25000,0,0,0,0
44800000,raster,fastscape,ttlem,25000,0,0,0,0
44900000,raster,fastscape,ttlem,25000,0,0,0,0
45000000,raster,fastscape,ttlem,25000,0,0,0,0
45100000,raster,fastscape,ttlem,25000,0,0,0,0
45200000,raster,fastscape,ttlem,25000,0,0,0,0
45300000,raster,fastscape,ttlem,25000,0,0,0,0
45400000,raster,fastscape,ttlem,25000,0,0,0,0
45500000,raster,fastscape,ttlem,25000,0,0,0,0
45600000,raster,fastscape,ttlem,25000,0,0,0,0
45700000,raster,fastscape,ttlem,25000,0,0,0,0
45800000,raster,fastscape,ttlem,25000,0,0,0,0
45900000,raster,fastscape,ttlem,25000,0,0,0,0
46000000,raster,fastscape,ttlem,25000,0,0,0,0
46100000,raster,fastscape,ttlem,25000,0,0,0,0
46200000,raster,fastscape,ttlem,25000,0,0,0,0
46300000,raster,fastscape,ttlem,25000,0,0,0,0
46400000,raster,fastscape,ttlem,25000,0,0,0,0
46500000,raster,fastscape,ttlem,25000,0,0,0,0
46600000,raster,fastscape,ttlem,25000,0,0,0,0
46700000,raster,fastscape,ttlem,25000,0,0,0,0
46800000,raster,fastscape,ttlem,25000,0,0,0,0
46900000,raster,fastscape,ttlem,25000,0,0,0,0
47000000,raster,fastscape,ttlem,25000,0,0,0,0
47100000,raster,fastscape,ttlem,25000,0,0,0,0
47200000,raster,fastscape,ttlem,25000,0,0,0,0
47300000,raster,fastscape,ttlem,25000,0,0,0,0
47400000,raster,fastscape,ttlem,25000,0,0,0,0
47500000,raster,fastscape,ttlem,25000,0,0,0,0
47600000,raster,fastscape,ttlem,25000,0,0,0,0
47700000,raster,fastscape,ttlem,25000,0,0,0,0
47800000,raster,fastscape,ttlem,25000,0,0,0,0
47900000,raster,fastscape,ttlem,25000,0,0,0,0
48000000,raster,fastscape,ttlem,25000,0,0,0,0
48100000,raster,fastscape,ttlem,25000,0,0,0,0
48200000,raster,fastscape,ttlem,25000,0,0,0,0
48300000,raster,fastscape,ttlem,25000,0,0,0,0
48400000,raster,fastscape,ttlem,25000,0,0,0,0
48500000,raster,fastscape,ttlem,25000,0,0,0,0
48600000,raster,fastscape,ttlem,25000,0,0,0,0
48700000,raster,fastscape,ttlem,25000,0,0,0,0
48800000,raster,fastscape,ttlem,25000,0,0,0,0
48900000,raster,fastscape,ttlem,25000,0,0,0,0
